Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date
148266;NIPPON INDIA AGGRESSIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - IDCW Option;INF204KB16T4;INF204KB17T2;0.0000;;;01-Apr-2026
148267;NIPPON INDIA AGGRESSIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - MONTHLY IDCW Option;INF204KB18T0;INF204KB19T8;0.0000;;;01-Apr-2026
148270;NIPPON INDIA AGGRESSIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option;INF204KB14T9;INF204KB15T6;0.0000;;;01-Apr-2026
148272;NIPPON INDIA AGGRESSIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option;INF204KB13U9;INF204KB14U7;0.0000;;;01-Apr-2026
148268;NIPPON INDIA AGGRESSIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option;INF204KB15U4;INF204KB16U2;0.0000;;;01-Apr-2026
148269;NIPPON INDIA AGGRESSIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option;INF204KB11U3;INF204KB12U1;0.0000;;;01-Apr-2026
118793;NIPPON INDIA AGGRESSIVE HYBRID FUND - DIRECT Plan - IDCW Option;INF204K01B16;INF204K01B24;34.9368;;;01-Apr-2026
139679;NIPPON INDIA AGGRESSIVE HYBRID FUND - DIRECT Plan - MONTHLY IDCW Option;INF204KB1BD7;INF204KB1BE5;17.2561;;;01-Apr-2026
122766;NIPPON INDIA AGGRESSIVE HYBRID FUND - DIRECT Plan - QUARTERLY IDCW Option;INF204K011R2;INF204K012R0;23.1506;;;01-Apr-2026
112936;Nippon India Aggressive Hybrid Fund - Growth Plan;INF204K01FW1;;98.6055;;;01-Apr-2026
112937;NIPPON INDIA AGGRESSIVE HYBRID FUND - IDCW Option;INF204K01FX9;INF204K01FY7;14.4758;;;01-Apr-2026
139680;NIPPON INDIA AGGRESSIVE HYBRID FUND - MONTHLY IDCW Option;INF204KB1BF2;INF204KB1BG0;9.0406;;;01-Apr-2026
122765;NIPPON INDIA AGGRESSIVE HYBRID FUND - QUARTERLY IDCW Option;INF204K013R8;INF204K014R6;12.2673;;;01-Apr-2026
148271;Nippon India Aggressive Hybrid Fund - Segregated Portfolio 2 - Growth Plan;INF204KB10U5;;0.0000;;;01-Apr-2026

quant Mutual Fund
101070;quant Aggressive Hybrid Fund - Growth Option - Regular Plan;INF966L01267;;397.9914;;;01-Apr-2026
120819;quant Aggressive Hybrid Fund-Growth Option-Direct Plan;INF966L01556;;437.4286;;;01-Apr-2026
101069;quant Aggressive Hybrid Fund-IDCW Option - Regular Plan;INF966L01242;INF966L01259;54.8939;;;01-Apr-2026
120818;quant Aggressive Hybrid Fund-IDCW Option-Direct Plan;INF966L01531;INF966L01549;60.5858;;;01-Apr-2026

Shriram Mutual Fund
125711;Shriram Aggressive Hybrid Fund- Direct Growth;INF680P01042;;34.3701;;;01-Apr-2026
125712;Shriram Aggressive Hybrid Fund- Direct- IDCW;INF680P01059;INF680P01067;27.0875;;;01-Apr-2026
125713;Shriram Aggressive Hybrid Fund- Regular Growth;INF680P01018;;29.6821;;;01-Apr-2026
125714;Shriram Aggressive Hybrid Fund- Regular-IDCW;INF680P01026;INF680P01034;23.7329;;;01-Apr-2026

Sundaram Mutual Fund
149601;Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)- Direct Plan - Growth Option;INF173K01FE6;;172.0989;;;01-Apr-2026
149600;Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)- Monthly Income Distribution CUM Capital Withdrawal;INF173K01CI4;INF173K01CJ2;23.9273;;;01-Apr-2026
149599;Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)-Growth;INF173K01CL8;;149.0128;;;01-Apr-2026
149602;Sundaram Aggressive Hybrid Fund(Formerly Known as Principal Hybrid Equity Fund)-Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option;INF173K01FB2;INF173K01FC0;37.3658;;;01-Apr-2026

Open Ended Schemes ( Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage )


Aditya Birla Sun Life Mutual Fund
131670;Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option;INF084M01DJ5;;118.29;;;01-Apr-2026
131666;Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option;INF084M01AB8;;103.41;;;01-Apr-2026
131671;Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW;INF084M01DK3;INF084M01DL1;28.36;;;01-Apr-2026
131665;Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW;INF084M01AC6;INF084M01AD4;24.75;;;01-Apr-2026

Bajaj Finserv Mutual Fund
152194;Bajaj Finserv Balanced Advantage Fund-Direct Plan-Growth;INF0QA701656;;11.066;;;01-Apr-2026
152195;Bajaj Finserv Balanced Advantage Fund-Direct Plan-IDCW;INF0QA701664;INF0QA701672;11.066;;;01-Apr-2026
152196;Bajaj Finserv Balanced Advantage Fund-Regular Plan-Growth;INF0QA701680;;10.681;;;01-Apr-2026
152197;Bajaj Finserv Balanced Advantage Fund-Regular Plan-IDCW;INF0QA701698;INF0QA701706;10.681;;;01-Apr-2026

Bank of India Mutual Fund
127852;BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW;INF761K01BM0;INF761K01BN8;16.3215;;;01-Apr-2026
127851;BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW;INF761K01BP3;INF761K01BQ1;17.3222;;;01-Apr-2026
127850;BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH;INF761K01BO6;;27.0464;;;01-Apr-2026
127849;BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH;INF761K01BR9;;24.8281;;;01-Apr-2026

Canara Robeco Mutual Fund
152688;Canara Robeco Balanced Advantage Fund - Direct Plan - Growth Option;INF760K01LD0;;9.7900;;;01-Apr-2026
152689;Canara Robeco Balanced Advantage Fund - Direct Plan - IDCW Option;INF760K01LE8;INF760K01LF5;9.7000;;;01-Apr-2026
152690;Canara Robeco Balanced Advantage Fund - Regular Plan - Growth Option;INF760K01LA6;;9.5600;;;01-Apr-2026
152691;Canara Robeco Balanced Advantage Fund - Regular Plan - IDCW Option;INF760K01LB4;INF760K01LC2;9.4600;;;01-Apr-2026

Helios Mutual Fund
152509;Helios Balanced Advantage Fund- Direct Plan- Growth Option;INF0R8701145;;10.97;;;01-Apr-2026
152511;Helios Balanced Advantage Fund- Direct Plan-IDCW Option;INF0R8701152;INF0R8701160;10.97;;;01-Apr-2026
152512;Helios Balanced Advantage Fund- Regular Plan- Growth Option;INF0R8701111;;10.62;;;01-Apr-2026
152510;Helios Balanced Advantage Fund- Regular Plan-IDCW Option;INF0R8701129;INF0R8701137;10.62;;;01-Apr-2026

HSBC Mutual Fund
151129;HSBC Balanced Advantage Fund - Direct Growth;INF917K01IN1;;48.4223;;;01-Apr-2026
151128;HSBC Balanced Advantage Fund - Direct IDCW;INF917K01IM3;INF917K01IL5;21.1792;;;01-Apr-2026
151127;HSBC Balanced Advantage Fund - Regular Growth;INF917K01KY4;;41.4192;;;01-Apr-2026
151126;HSBC Balanced Advantage Fund - Regular IDCW;INF917K01KW8;INF917K01KX6;17.6782;;;01-Apr-2026

Kotak Mahindra Mutual Fund
144335;Kotak Balanced Advantage Fund  - Direct Plan -Growth Option;INF174KA1210;;21.388;;;01-Apr-2026
144336;Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option;INF174KA1160;INF174KA1178;19.563;;;01-Apr-2026
144334;Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option;INF174KA1194;INF174KA1202;21.389;;;01-Apr-2026
144333;Kotak Balanced Advantage Fund -Regular Plan - Growth Option;INF174KA1186;;19.563;;;01-Apr-2026

Mahindra Manulife Mutual Fund
149406;Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth;INF174V01BE0;;14.6059;;;01-Apr-2026
149407;Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW;INF174V01BF7;INF174V01BG5;11.7303;;;01-Apr-2026
149404;Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth;INF174V01BB6;;13.5523;;;01-Apr-2026
149405;Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW;INF174V01BC4;INF174V01BD2;10.7323;;;01-Apr-2026

Nippon India Mutual Fund
118738;NIPPON INDIA BALANCED ADVANTAGE FUND - DIRECT Plan - IDCW Option;INF204K01G78;INF204K01G86;43.3348;;;01-Apr-2026
118736;Nippon India Balanced Advantage Fund - Direct Plan Growth Plan - Growth Option;INF204K01G94;;194.1027;;;01-Apr-2026
102848;NIPPON INDIA BALANCED ADVANTAGE FUND - IDCW Option;INF204K01570;INF204K01588;12.8932;;;01-Apr-2026
102847;Nippon India Balanced Advantage Fund-Growth Plan-Bonus Option;INF204K01596;;169.9495;;;01-Apr-2026
102846;Nippon India Balanced Advantage Fund-Growth Plan-Growth Option;INF204K01604;;169.9495;;;01-Apr-2026

PGIM India Mutual Fund
148658;PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option;INF663L01V49;;15.47;;;01-Apr-2026
148659;PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option;INF663L01V56;INF663L01V64;10.19;;;01-Apr-2026
148660;PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option;INF663L01V80;INF663L01V98;10.07;;;01-Apr-2026
148657;PGIM India Balanced Advantage Fund - Regular Plan - Growth Option;INF663L01V72;;14.14;;;01-Apr-2026

quant Mutual Fund
151713;quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan;INF966L01BL5;;15.4461;;;01-Apr-2026
151714;quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan;INF966L01BO9;;14.7681;;;01-Apr-2026
151712;quant Dynamic Asset Allocation Fund - IDCW Option - Direct Plan;INF966L01BM3;INF966L01BN1;15.4411;;;01-Apr-2026
151715;quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan;INF966L01BP6;INF966L01BQ4;14.7695;;;01-Apr-2026

Shriram Mutual Fund
147406;Shriram Balanced Advantage Fund - Direct Growth;INF680P01208;;17.8623;;;01-Apr-2026
147403;Shriram Balanced Advantage Fund - Direct- IDCW;INF680P01216;INF680P01224;17.7156;;;01-Apr-2026
147405;Shriram Balanced Advantage Fund - Regular Growth;INF680P01174;;15.7578;;;01-Apr-2026
147404;Shriram Balanced Advantage Fund - Regular-IDCW;INF680P01182;INF680P01190;15.7794;;;01-Apr-2026

Sundaram Mutual Fund
149717;Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option;INF173K01FI7;;39.0754;;;01-Apr-2026
149718;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option;INF173K01FF3;INF173K01FG1;17.0274;;;01-Apr-2026
149715;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option;INF173K01585;;32.9697;;;01-Apr-2026
149716;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option;INF173K01551;INF173K01569;13.7781;;;01-Apr-2026

Unifi Mutual Fund
153376;Unifi Dynamic Asset Allocation Fund - Direct Growth;INF1MIY01015;;10.8289;;;01-Apr-2026
153377;Unifi Dynamic Asset Allocation Fund - Regular Growth;INF1MIY01023;;10.7616;;;01-Apr-2026

WhiteOak Capital Mutual Fund
151267;WhiteOak Capital Balanced Advantage Fund Direct Plan Growth;INF03VN01738;;14.154;;;01-Apr-2026
151268;WhiteOak Capital Balanced Advantage Fund Regular Plan Growth;INF03VN01720;;13.470;;;01-Apr-2026

Open Ended Schemes ( Hybrid Scheme - Multi Asset Allocation )


Aditya Birla Sun Life Mutual Fund
151307;Aditya Birla Sun Life Multi Asset Allocation Fund-Direct Growth;INF209KB15R9;;16.1924;;;01-Apr-2026
151308;Aditya Birla Sun Life Multi Asset Allocation Fund-Direct IDCW;INF209KB16R7;INF209KB17R5;14.6379;;;01-Apr-2026
151309;Aditya Birla Sun Life Multi Asset Allocation Fund-Regular Growth;INF209KB12R6;;15.4807;;;01-Apr-2026
151310;Aditya Birla Sun Life Multi Asset Allocation Fund-Regular IDCW;INF209KB13R4;INF209KB14R2;13.0351;;;01-Apr-2026

Bajaj Finserv Mutual Fund
152639;Bajaj Finserv Multi Asset Allocation Fund - Direct Growth;INF0QA701821;;11.9028;;;01-Apr-2026
152641;Bajaj Finserv Multi Asset Allocation Fund - Direct IDCW;INF0QA701839;INF0QA701847;11.9028;;;01-Apr-2026
152642;Bajaj Finserv Multi Asset Allocation Fund - Regular Growth;INF0QA701797;;11.5790;;;01-Apr-2026
152640;Bajaj Finserv Multi Asset Allocation Fund - Regular IDCW;INF0QA701805;INF0QA701813;11.5790;;;01-Apr-2026

Canara Robeco Mutual Fund
153465;Canara Robeco Multi Asset Allocation Fund - Direct Plan - Growth;INF760K01LH1;;10.4500;;;01-Apr-2026
153468;Canara Robeco Multi Asset Allocation Fund - Direct Plan - IDCW;INF760K01LJ7;INF760K01LL3;10.4600;;;01-Apr-2026
153466;Canara Robeco Multi Asset Allocation Fund - Regular Plan - Growth;INF760K01LG3;;10.3200;;;01-Apr-2026
153467;Canara Robeco Multi Asset Allocation Fund - Regular Plan - IDCW;INF760K01LI9;INF760K01LK5;10.3200;;;01-Apr-2026

Groww Mutual Fund
153821;Groww Multi Asset Allocation Fund Direct Growth;INF666M01MA9;;9.7399;;;01-Apr-2026
153852;Groww Multi Asset Allocation Fund Direct IDCW;INF666M01MB7;INF666M01MC5;9.7371;;;01-Apr-2026
153851;Groww Multi Asset Allocation Fund Regular Growth;INF666M01MD3;;9.6505;;;01-Apr-2026
153850;Groww Multi Asset Allocation Fund Regular IDCW;INF666M01ME1;INF666M01MF8;9.6507;;;01-Apr-2026

HSBC Mutual Fund
152380;HSBC Multi Asset Allocation Fund - Direct - Growth;INF336L01RI3;;13.0264;;;01-Apr-2026
152381;HSBC Multi Asset Allocation Fund - Direct - IDCW;INF336L01RJ1;INF336L01RK9;12.697;;;01-Apr-2026
152378;HSBC Multi Asset Allocation Fund - Regular - Growth;INF336L01RF9;;12.6606;;;01-Apr-2026
152379;HSBC Multi Asset Allocation Fund - Regular - IDCW;INF336L01RG7;INF336L01RH5;11.5581;;;01-Apr-2026

Kotak Mahindra Mutual Fund
152064;Kotak Multi Asset Allocation Fund - Direct Plan - Growth Option;INF174KA1PD4;;15.364;;;01-Apr-2026
152063;Kotak Multi Asset Allocation Fund - Direct Plan - IDCW Option;INF174KA1PE2;INF174KA1PF9;14.752;;;01-Apr-2026
152065;Kotak Multi Asset Allocation Fund - Regular Plan - Growth Option;INF174KA1PA0;;14.841;;;01-Apr-2026
152066;Kotak Multi Asset Allocation Fund - Regular Plan - IDCW Option;INF174KA1PB8;INF174KA1PC6;14.251;;;01-Apr-2026

Mahindra Manulife Mutual Fund
152445;Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW;INF174V01BX0;INF174V01BY8;12.4950;;;01-Apr-2026
152444;Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW;INF174V01BU6;INF174V01BV4;12.0646;;;01-Apr-2026
152443;Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth;INF174V01BW2;;13.2799;;;01-Apr-2026
152441;Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth;INF174V01BT8;;12.8438;;;01-Apr-2026

PGIM India Mutual Fund
153987;PGIM India Multi Asset Allocation Fund - Direct Plan - Growth Option;INF663L010A3;;9.89;;;01-Apr-2026
153990;PGIM India Multi Asset Allocation Fund - Direct Plan - IDCW Option;INF663L011A1;INF663L012A9;9.89;;;01-Apr-2026
153988;PGIM India Multi Asset Allocation Fund - Regular Plan - Growth Option;INF663L013A7;;9.84;;;01-Apr-2026
153989;PGIM India Multi Asset Allocation Fund - Regular Plan - IDCW Option;INF663L014A5;INF663L015A2;9.84;;;01-Apr-2026

quant Mutual Fund
120820;quant Multi Asset Allocation Fund - IDCW Option - Direct Plan;INF966L01564;INF966L01572;153.015;;;01-Apr-2026
101071;quant Multi Asset Allocation Fund - IDCW Option - Regular Plan;INF966L01184;INF966L01192;140.6683;;;01-Apr-2026
101072;quant Multi Asset Allocation Fund-GROWTH OPTION - Regular Plan;INF966L01200;;153.4522;;;01-Apr-2026
120821;quant Multi Asset Allocation Fund-GROWTH OPTION-Direct Plan;INF966L01580;;166.0331;;;01-Apr-2026

Quantum Mutual Fund
152474;Quantum Multi Asset Allocation Fund - Direct Plan Growth Option;INF082J01457;;11.82;;;01-Apr-2026
152475;Quantum Multi Asset Allocation Fund - Regular Plan Growth Option;INF082J01465;;11.44;;;01-Apr-2026

Shriram Mutual Fund
152051;Shriram Multi Asset Allocation Fund - Direct Growth;INF680P01406;;13.0355;;;01-Apr-2026
152052;Shriram Multi Asset Allocation Fund - Regular Growth;INF680P01414;;12.439;;;01-Apr-2026

Sundaram Mutual Fund
152314;Sundaram Multi Asset Allocation Fund Direct Plan Growth;INF903JA1LK9;;12.8905;;;01-Apr-2026
152316;Sundaram Multi Asset Allocation Fund Direct Plan IDCW Payout;INF903JA1LL7;;12.8905;;;01-Apr-2026
152312;Sundaram Multi Asset Allocation Fund Direct Plan IDCW Reinvestment;;INF903JA1LM5;12.8905;;;01-Apr-2026
152311;Sundaram Multi Asset Allocation Fund Regular Plan Growth;INF903JA1LH5;;12.4664;;;01-Apr-2026
152315;Sundaram Multi Asset Allocation Fund Regular Plan IDCW Payout;INF903JA1LI3;;12.4664;;;01-Apr-2026
152313;Sundaram Multi Asset Allocation Fund Regular Plan IDCW Reinvestment;;INF903JA1LJ1;12.4664;;;01-Apr-2026

The Wealth Company Mutual Fund
153999;The Wealth Company Multi Asset Allocation Fund - Direct Growth;INF2F0001347;;10.0064;;;01-Apr-2026
154000;The Wealth Company Multi Asset Allocation Fund - Direct IDCW;INF2F0001354;INF2F0001362;10.0055;;;01-Apr-2026
154002;The Wealth Company Multi Asset Allocation Fund - Regular Growth;INF2F0001313;;9.9558;;;01-Apr-2026
154001;The Wealth Company Multi Asset Allocation Fund - Regular IDCW;INF2F0001321;INF2F0001339;9.9485;;;01-Apr-2026

Open Ended Schemes ( Hybrid Scheme - Arbitrage Fund )


Aditya Birla Sun Life Mutual Fund
119526;Aditya Birla Sun Life Arbitrage Fund - Growth - Direct Plan;INF209K01VP1;;30.0297;;;01-Apr-2026
112088;Aditya BIRLA SUN LIFE ARBITRAGE FUND - REGULAR PLAN - GROWTH;INF209K01264;;27.7102;;;01-Apr-2026
119525;Aditya Birla Sun Life Arbitrage Fund-DIRECT - IDCW;INF209K01P80;INF209K01VQ9;11.4917;;;01-Apr-2026
112087;Aditya Birla Sun Life Arbitrage Fund-Regular - IDCW;INF209K01256;INF209K01CI6;11.0756;;;01-Apr-2026

Bajaj Finserv Mutual Fund
152080;Bajaj Finserv Arbitrage Fund- Direct Plan-IDCW;INF0QA701532;INF0QA701540;11.917;;;01-Apr-2026
152078;Bajaj Finserv Arbitrage Fund- Regular Plan-Growth;INF0QA701490;;11.706;;;01-Apr-2026
152077;Bajaj Finserv Arbitrage Fund-Direct Plan-Growth;INF0QA701524;;11.917;;;01-Apr-2026
152079;Bajaj Finserv Arbitrage Fund-Regular Plan-IDCW;INF0QA701508;INF0QA701516;11.706;;;01-Apr-2026

Bank of India Mutual Fund
143613;BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW;INF761K01EI2;INF761K01EJ0;13.5983;;;01-Apr-2026
143614;BANK OF INDIA Arbitrage Fund Direct Plan Growth;INF761K01ED3;;15.0442;;;01-Apr-2026
143615;BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW;INF761K01EE1;INF761K01EF8;13.5564;;;01-Apr-2026
143616;BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW;INF761K01EG6;INF761K01EH4;14.2925;;;01-Apr-2026
143620;BANK OF INDIA Arbitrage Fund Regular Growth;INF761K01DW5;;14.3615;;;01-Apr-2026
143617;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW;INF761K01EB7;INF761K01EC5;13.2707;;;01-Apr-2026
143618;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW;INF761K01DX3;INF761K01DY1;13.0154;;;01-Apr-2026
143619;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW;INF761K01DZ8;INF761K01EA9;13.7402;;;01-Apr-2026

Capitalmind Mutual Fund
154236;Capitalmind Arbitrage Fund-Direct-Growth;INF226401117;;10.0346;;;01-Apr-2026
154234;Capitalmind Arbitrage Fund-Direct-IDCW;INF226401125;INF226401133;10.0345;;;01-Apr-2026
154233;Capitalmind Arbitrage Fund-regular-Growth;INF226401141;;10.0308;;;01-Apr-2026
154235;Capitalmind Arbitrage Fund-Regular-IDCW;INF226401158;INF226401166;10.0308;;;01-Apr-2026

Helios Mutual Fund
154257;Helios Arbitrage Fund - Direct Growth;INF0R8701442;;10.02;;;01-Apr-2026
154259;Helios Arbitrage Fund - Direct IDCW;INF0R8701459;INF0R8701467;10.02;;;01-Apr-2026
154258;Helios Arbitrage Fund - Regular Growth;INF0R8701418;;10.02;;;01-Apr-2026
154260;Helios Arbitrage Fund - Regular IDCW;INF0R8701426;INF0R8701434;10.02;;;01-Apr-2026

HSBC Mutual Fund
151138;HSBC Arbitrage Fund - Direct Growth;INF917K01QR5;;21.297;;;01-Apr-2026
151135;HSBC Arbitrage Fund - Direct Monthly IDCW;INF917K01QT1;INF917K01QS3;10.2141;;;01-Apr-2026
151136;HSBC Arbitrage Fund - Direct Quarterly IDCW;INF917K01QV7;INF917K01QU9;10.831;;;01-Apr-2026
151134;HSBC Arbitrage Fund - Regular Growth;INF917K01QL8;;19.8151;;;01-Apr-2026
151140;HSBC Arbitrage Fund - Regular Monthly IDCW;INF917K01QN4;INF917K01QM6;10.2888;;;01-Apr-2026
151137;HSBC Arbitrage Fund - Regular Quarterly IDCW;INF917K01QP9;INF917K01QO2;10.6925;;;01-Apr-2026

Jio BlackRock Mutual Fund
154076;JioBlackRock Arbitrage Fund - Direct Plan - Growth Option;INF22M001101;;10.2082;;;01-Apr-2026

JM Financial Mutual Fund
133395;JM Arbitrage Fund (Direct) - Annual Bonus Option - Principal Units;INF192K01GX4;;18.6951;;;01-Apr-2026
135173;JM Arbitrage Fund (Direct) - Annual IDCW;INF192K01KY4;INF192K01KZ1;16.563;;;01-Apr-2026
130604;JM Arbitrage Fund (Direct) - Bonus Option - Principal Units;INF192K01GL9;;19.478;;;01-Apr-2026
120482;JM Arbitrage Fund (Direct) - Growth Option;INF192K01BN6;;36.3974;;;01-Apr-2026
135171;JM Arbitrage Fund (Direct) - Half Yearly IDCW;INF192K01KU2;INF192K01KV0;16.8345;;;01-Apr-2026
135172;JM Arbitrage Fund (Direct) - Monthly IDCW;INF192K01KM9;INF192K01KN7;14.6976;;;01-Apr-2026
135174;JM Arbitrage Fund (Direct) - Quarterly IDCW;INF192K01KQ0;INF192K01KR8;17.2955;;;01-Apr-2026
120481;JM Arbitrage Fund (Direct)- IDCW;INF192K01BL0;INF192K01BM8;17.1518;;;01-Apr-2026
135167;JM Arbitrage Fund (Regular) - Annual IDCW;INF192K01KW8;INF192K01KX6;15.0021;;;01-Apr-2026
130603;JM Arbitrage Fund (Regular) - Bonus Option - Principal Units;INF192K01GJ3;;18.4605;;;01-Apr-2026
103780;JM Arbitrage Fund (Regular) - Growth Option;INF192K01510;;33.9567;;;01-Apr-2026
135170;JM Arbitrage Fund (Regular) - Half Yearly IDCW;INF192K01KS6;INF192K01KT4;15.1109;;;01-Apr-2026
103781;JM Arbitrage Fund (Regular) - IDCW ;INF192K01494;INF192K01502;15.7605;;;01-Apr-2026
